object_id,subset,source,source_uid,source_model_path,texture_root,format,has_mesh,has_uv,has_albedo,has_normal,has_roughness,has_metallic,roughness_valid,metallic_valid,material_slot_count,needs_conversion,needs_material_bake,audit_status,reject_reason,license,notes,audit_time,auditor
kenney_fallback_6b658342246613f4b275,landscape,kenney_selected,kenney_fallback_6b658342246613f4b275,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format/road-square-barrier.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_6c176d70dcba006ce08b,landscape,kenney_selected,kenney_fallback_6c176d70dcba006ce08b,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format/bridge-pillar.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_6c39511e7d4cf2e981f2,landscape,kenney_selected,kenney_fallback_6c39511e7d4cf2e981f2,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/GLB format/sign-highway-detailed.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/GLB format,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_6c9c582632615619a745,landscape,kenney_selected,kenney_fallback_6c9c582632615619a745,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format/tower-square-arch.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_6e0238d7cbf1f1582f93,landscape,kenney_selected,kenney_fallback_6e0238d7cbf1f1582f93,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format/wall-corner-half-tower.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_6f0eefe9d5dbaf67d4b0,landscape,kenney_selected,kenney_fallback_6f0eefe9d5dbaf67d4b0,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format/road-crossing.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_6f2f15957bfb3136f475,landscape,kenney_selected,kenney_fallback_6f2f15957bfb3136f475,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/FBX format/road-intersection-path.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_70247b2073da734cfa12,landscape,kenney_selected,kenney_fallback_70247b2073da734cfa12,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format/wall.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_7054d135a64471a22f99,landscape,kenney_selected,kenney_fallback_7054d135a64471a22f99,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/FBX format/road-curve-barrier.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_707dcdc1d712cc5408dc,landscape,kenney_selected,kenney_fallback_707dcdc1d712cc5408dc,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format/wall-corner-half.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_70fdda8173894dcdd31a,landscape,kenney_selected,kenney_fallback_70fdda8173894dcdd31a,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format/tower-square-top-roof-rounded.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_71130739f14ae33ec37a,landscape,kenney_selected,kenney_fallback_71130739f14ae33ec37a,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format/flag.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_716a703b49ad980c1062,landscape,kenney_selected,kenney_fallback_716a703b49ad980c1062,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format/tower-square-top-color.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_72aca56b2ef1b641ad5f,landscape,kenney_selected,kenney_fallback_72aca56b2ef1b641ad5f,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/GLB format/road-bend-square-barrier.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/GLB format,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_72de0e041d25d64c79aa,landscape,kenney_selected,kenney_fallback_72de0e041d25d64c79aa,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/GLB format/road-bend-sidewalk.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/GLB format,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_7378efec50f4ee0a15e0,landscape,kenney_selected,kenney_fallback_7378efec50f4ee0a15e0,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format/road-side-entry.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_738faa83cbd314332881,landscape,kenney_selected,kenney_fallback_738faa83cbd314332881,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_graveyard-kit_5.0/Models/FBX format/pillar-large.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_graveyard-kit_5.0/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_73f8eb13b7149ae8a896,landscape,kenney_selected,kenney_fallback_73f8eb13b7149ae8a896,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format/rocks-large.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_73fb5b1e0e9168185ecd,landscape,kenney_selected,kenney_fallback_73fb5b1e0e9168185ecd,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/FBX format/road-bend-sidewalk.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_7458f64bce89979d4817,landscape,kenney_selected,kenney_fallback_7458f64bce89979d4817,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_graveyard-kit_5.0/Models/FBX format/fence-damaged.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_graveyard-kit_5.0/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_74dd2d23c71485095b6a,landscape,kenney_selected,kenney_fallback_74dd2d23c71485095b6a,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format/wall-narrow-corner.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_74eed799582b6e34eb73,landscape,kenney_selected,kenney_fallback_74eed799582b6e34eb73,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format/tower-base.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_758e7467fc5d5b49a3b2,landscape,kenney_selected,kenney_fallback_758e7467fc5d5b49a3b2,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format/siege-ballista.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_75e2acc397c488583e8c,landscape,kenney_selected,kenney_fallback_75e2acc397c488583e8c,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format/tree-trunk.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_761d6b80e14ff9ad3c29,landscape,kenney_selected,kenney_fallback_761d6b80e14ff9ad3c29,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/GLB format/road-square-barrier.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/GLB format,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_768b18b3ed45adfea645,landscape,kenney_selected,kenney_fallback_768b18b3ed45adfea645,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format/siege-tower-demolished.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_773f9e238b24a546ca44,landscape,kenney_selected,kenney_fallback_773f9e238b24a546ca44,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format/tower-top.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_77d8f3cda351d2356a6c,landscape,kenney_selected,kenney_fallback_77d8f3cda351d2356a6c,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/FBX format/road-crossroad-barrier.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_7874977c98354da6df23,landscape,kenney_selected,kenney_fallback_7874977c98354da6df23,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format/tower-hexagon-top.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_78f38e2f9c2ec41de3fd,landscape,kenney_selected,kenney_fallback_78f38e2f9c2ec41de3fd,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format/rocks-small.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_791028699c6a87f69b19,landscape,kenney_selected,kenney_fallback_791028699c6a87f69b19,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format/tree-small.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_79d48163f13e6f2b57ef,landscape,kenney_selected,kenney_fallback_79d48163f13e6f2b57ef,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format/sign-highway-detailed.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_79fab3e6afba365b5d4e,landscape,kenney_selected,kenney_fallback_79fab3e6afba365b5d4e,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/GLB format/road-intersection-barrier.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/GLB format,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_7ac5d3db5224d5c38787,landscape,kenney_selected,kenney_fallback_7ac5d3db5224d5c38787,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/GLB format/road-slant-high.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/GLB format,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_7b596c20ab81abfb51db,landscape,kenney_selected,kenney_fallback_7b596c20ab81abfb51db,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format/wall-corner-slant.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_7b5b10e977acd5559f76,landscape,kenney_selected,kenney_fallback_7b5b10e977acd5559f76,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format/flag-wide.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_7cdeabb11a81774618aa,landscape,kenney_selected,kenney_fallback_7cdeabb11a81774618aa,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format/tower-square-arch.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_7cfd3b6b7ce30032a56e,landscape,kenney_selected,kenney_fallback_7cfd3b6b7ce30032a56e,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format/road-roundabout.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_7d21123b3c6ed6cf834c,landscape,kenney_selected,kenney_fallback_7d21123b3c6ed6cf834c,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format/road-end-barrier.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_7d90f87eb3b94491e8ce,landscape,kenney_selected,kenney_fallback_7d90f87eb3b94491e8ce,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format/road-curve-intersection-barrier.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_7db78a779fd0c806ea54,landscape,kenney_selected,kenney_fallback_7db78a779fd0c806ea54,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format/wall-narrow-wood-fence.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_7f13ad2f6b9013fd3275,landscape,kenney_selected,kenney_fallback_7f13ad2f6b9013fd3275,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format/tower-hexagon-roof.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_7f576318c9332e7f04d6,landscape,kenney_selected,kenney_fallback_7f576318c9332e7f04d6,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_graveyard-kit_5.0/Models/FBX format/stone-wall-column.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_graveyard-kit_5.0/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_7fa3069fb41fa3aa5956,landscape,kenney_selected,kenney_fallback_7fa3069fb41fa3aa5956,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/FBX format/road-straight.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_7fffe849bcf16627cec2,landscape,kenney_selected,kenney_fallback_7fffe849bcf16627cec2,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format/tower-square-top.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_8085ea19ec56dfdcca55,landscape,kenney_selected,kenney_fallback_8085ea19ec56dfdcca55,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format/bridge-straight-pillar.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_80af4d9654ccae41ea76,landscape,kenney_selected,kenney_fallback_80af4d9654ccae41ea76,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format/bridge-straight.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_80ccccadda06abbfe109,landscape,kenney_selected,kenney_fallback_80ccccadda06abbfe109,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format/tower-square-top-roof-rounded.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_815abe2310dc909edc46,landscape,kenney_selected,kenney_fallback_815abe2310dc909edc46,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/GLB format/road-slant-barrier.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/GLB format,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
